1	88.139
2	93.325
3	89.754
4	90.327
5	88.162
6	91.161
7	90.327
8	87.862
9	89.723
10	86.902
11	88.665
12	90.566
13	95.318
14	89.39
15	88.023
16	90.341
17	91.688
18	86.476
19	87.978
20	90.099
21	94.925
22	91.068
23	87.144
24	87.785
25	88.446
26	87.316
27	94.616
28	92.53
29	87.827
30	89.494
31	88.393
32	89.831
33	108.149
34	92.633
35	104.073
36	103.916
37	90.573
38	92.306
39	91.898
40	99.69
41	93.364
42	96.824
43	95.077
44	89.161
45	91.879
46	89.08
47	90.359
48	90.515
49	101.994
50	88.627
