1	45.849
2	61.578
3	61.048
4	61.557
5	61.344
6	26.653
7	38.471
8	30.284
9	37.311
10	54.547
11	30.053
12	26.715
13	26.803
14	26.645
15	58.215
16	60.773
17	60.915
18	38.42
19	60.25
20	26.674
21	26.67
22	26.587
23	26.581
24	26.706
25	49.243
26	26.706
27	26.784
28	26.725
29	26.677
30	35.822
31	60.833
32	60.655
33	60.71
34	26.584
35	26.598
36	26.685
37	26.612
38	26.599
39	26.687
40	26.713
41	26.633
42	26.674
43	26.643
44	33.155
45	60.387
46	60.508
47	60.504
48	60.538
49	26.67
50	26.614
