1	94.094
2	97.739
3	86.063
4	85.954
5	86.99
6	96.482
7	111.08
8	94.033
9	86.441
10	88.843
11	86.385
12	87.204
13	86.994
14	87.582
15	91.705
16	86.329
17	85.741
18	87.187
19	87.96
20	87.102
21	85.041
22	87.041
23	87.41
24	95.385
25	98.562
26	108.779
27	99.368
28	88.321
29	87.856
30	91.891
31	90.671
32	90.268
33	86.058
34	85.568
35	86.475
36	87.11
37	88.293
38	87.487
39	87.388
40	86.774
41	91.324
42	86.615
43	85.97
44	86.506
45	87.54
46	86.132
47	88.515
48	86.48
49	86.279
50	88.901
