1	59.278
2	60.955
3	61.097
4	61.067
5	60.951
6	60.846
7	59.746
8	60.626
9	60.966
10	26.734
11	26.677
12	26.719
13	26.661
14	26.598
15	26.568
16	26.619
17	26.633
18	26.547
19	37.676
20	60.476
21	60.453
22	60.553
23	26.688
24	26.596
25	26.651
26	26.63
27	26.619
28	26.627
29	26.609
30	26.711
31	26.61
32	26.717
33	26.606
34	26.654
35	26.661
36	26.62
37	26.628
38	26.724
39	26.63
40	26.637
41	26.748
42	26.588
43	26.634
44	26.673
45	26.652
46	26.647
47	26.648
48	26.637
49	26.622
50	26.625
